Protein_ID	subject_id	Gene_ID	exprLevel_log	transcript_ID	goTermId	goName	gotermType	goAcc
204338	Potri.009G012400.2	WUAT02004253.1	7.482699889	204338	5936	beta-galactosidase complex	cellular_component	GO:0009341
204338	Potri.009G012400.2	WUAT02004253.1	7.482699889	204338	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
204338	Potri.009G012400.2	WUAT02004253.1	7.482699889	204338	3077	carbohydrate metabolic process	biological_process	GO:0005975
204338	Potri.009G012400.2	WUAT02004253.1	7.482699889	204338	2657	carbohydrate binding	molecular_function	GO:0030246
204338	Potri.009G012400.2	WUAT02004253.1	7.482699889	204338	1839	beta-galactosidase activity	molecular_function	GO:0004565
204338	Potri.009G012400.2	WUAT02012142.1	8.816378133	204338	5936	beta-galactosidase complex	cellular_component	GO:0009341
204338	Potri.009G012400.2	WUAT02012142.1	8.816378133	204338	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
204338	Potri.009G012400.2	WUAT02012142.1	8.816378133	204338	3077	carbohydrate metabolic process	biological_process	GO:0005975
204338	Potri.009G012400.2	WUAT02012142.1	8.816378133	204338	2657	carbohydrate binding	molecular_function	GO:0030246
204338	Potri.009G012400.2	WUAT02012142.1	8.816378133	204338	1839	beta-galactosidase activity	molecular_function	GO:0004565
204338	Potri.009G012400.2	WUAT02014177.1	9.650443142	204338	5936	beta-galactosidase complex	cellular_component	GO:0009341
204338	Potri.009G012400.2	WUAT02014177.1	9.650443142	204338	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
204338	Potri.009G012400.2	WUAT02014177.1	9.650443142	204338	3077	carbohydrate metabolic process	biological_process	GO:0005975
204338	Potri.009G012400.2	WUAT02014177.1	9.650443142	204338	2657	carbohydrate binding	molecular_function	GO:0030246
204338	Potri.009G012400.2	WUAT02014177.1	9.650443142	204338	1839	beta-galactosidase activity	molecular_function	GO:0004565
204338	Potri.009G012400.2	WUAT02020060.1	6.413189047	204338	5936	beta-galactosidase complex	cellular_component	GO:0009341
204338	Potri.009G012400.2	WUAT02020060.1	6.413189047	204338	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
204338	Potri.009G012400.2	WUAT02020060.1	6.413189047	204338	3077	carbohydrate metabolic process	biological_process	GO:0005975
204338	Potri.009G012400.2	WUAT02020060.1	6.413189047	204338	2657	carbohydrate binding	molecular_function	GO:0030246
204338	Potri.009G012400.2	WUAT02020060.1	6.413189047	204338	1839	beta-galactosidase activity	molecular_function	GO:0004565
204338	Potri.009G012400.2	WUAT02012030.1	6.180528599	204338	5936	beta-galactosidase complex	cellular_component	GO:0009341
204338	Potri.009G012400.2	WUAT02012030.1	6.180528599	204338	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
204338	Potri.009G012400.2	WUAT02012030.1	6.180528599	204338	3077	carbohydrate metabolic process	biological_process	GO:0005975
204338	Potri.009G012400.2	WUAT02012030.1	6.180528599	204338	2657	carbohydrate binding	molecular_function	GO:0030246
204338	Potri.009G012400.2	WUAT02012030.1	6.180528599	204338	1839	beta-galactosidase activity	molecular_function	GO:0004565
204887	Potri.005G191300.1	WUAT02008845.1	10.06765665	204887	2641	calcium ion binding	molecular_function	GO:0005509
205001	Potri.005G195600.1	WUAT02001898.1	7.67792509	205001	1872	peroxidase activity	molecular_function	GO:0004601
205001	Potri.005G195600.1	WUAT02001898.1	7.67792509	205001	4033	response to oxidative stress	biological_process	GO:0006979
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1971	JUN kinase activity	molecular_function	GO:0004705
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	5428	cobinamide kinase activity	molecular_function	GO:0008819
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	5174	JUN kinase kinase activity	molecular_function	GO:0008545
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	3551	protein phosphorylation	biological_process	GO:0006468
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	5080	phosphofructokinase activity	molecular_function	GO:0008443
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	2653	ATP binding	molecular_function	GO:0005524
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	5023	IkappaB kinase activity	molecular_function	GO:0008384
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	9567	phenol kinase activity	molecular_function	GO:0018720
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1939	protein kinase activity	molecular_function	GO:0004672
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1973	MAP kinase activity	molecular_function	GO:0004707
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1974	MAP kinase kinase activity	molecular_function	GO:0004708
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1946	obsolete casein kinase activity	molecular_function	GO:0004680
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1963	protein kinase C activity	molecular_function	GO:0004697
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1955	phosphorylase kinase activity	molecular_function	GO:0004689
205073	Potri.005G198000.1	WUAT02023243.1	7.041911333	205073	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
205261	Potri.005G203500.2	WUAT02018162.1	8.5093186	205261	1189	1,3-beta-D-glucan synthase activity	molecular_function	GO:0003843
205261	Potri.005G203500.2	WUAT02018162.1	8.5093186	205261	3177	(1->3)-beta-D-glucan biosynthetic process	biological_process	GO:0006075
205261	Potri.005G203500.2	WUAT02018162.1	8.5093186	205261	140	1,3-beta-D-glucan synthase complex	cellular_component	GO:0000148
205261	Potri.005G203500.2	WUAT02018162.1	8.5093186	205261	7826	membrane	cellular_component	GO:0016020
205261	Potri.005G203500.2	WUAT02021754.1	9.174254031	205261	1189	1,3-beta-D-glucan synthase activity	molecular_function	GO:0003843
205261	Potri.005G203500.2	WUAT02021754.1	9.174254031	205261	3177	(1->3)-beta-D-glucan biosynthetic process	biological_process	GO:0006075
205261	Potri.005G203500.2	WUAT02021754.1	9.174254031	205261	140	1,3-beta-D-glucan synthase complex	cellular_component	GO:0000148
205261	Potri.005G203500.2	WUAT02021754.1	9.174254031	205261	7826	membrane	cellular_component	GO:0016020
205261	Potri.005G203500.2	WUAT02001454.1	9.015712636	205261	1189	1,3-beta-D-glucan synthase activity	molecular_function	GO:0003843
205261	Potri.005G203500.2	WUAT02001454.1	9.015712636	205261	3177	(1->3)-beta-D-glucan biosynthetic process	biological_process	GO:0006075
205261	Potri.005G203500.2	WUAT02001454.1	9.015712636	205261	140	1,3-beta-D-glucan synthase complex	cellular_component	GO:0000148
205261	Potri.005G203500.2	WUAT02001454.1	9.015712636	205261	7826	membrane	cellular_component	GO:0016020
205458	Potri.005G210000.1	WUAT02004784.1	9.661525509	205458	2644	protein binding	molecular_function	GO:0005515
205458	Potri.005G210000.1	WUAT02021152.1	9.197535265	205458	2644	protein binding	molecular_function	GO:0005515
205458	Potri.005G210000.1	WUAT02000203.1	9.396982107	205458	2644	protein binding	molecular_function	GO:0005515
205524	Potri.005G212700.1	WUAT02012859.1	5.255482294	205524	1726	obsolete inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
205524	Potri.005G212700.1	WUAT02000597.1	6.709669586	205524	1726	obsolete inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
205524	Potri.005G212700.1	WUAT02010473.1	7.999345567	205524	1726	obsolete inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
205966	Potri.005G228000.1	WUAT02015936.1	8.195485637	205966	2757	nucleus	cellular_component	GO:0005634
205966	Potri.005G228000.1	WUAT02015936.1	8.195485637	205966	1056	DNA binding	molecular_function	GO:0003677
206604	Potri.005G247900.4	WUAT02020136.1	9.427138148	206604	3547	cellular protein modification process	biological_process	GO:0006464
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	2653	ATP binding	molecular_function	GO:0005524
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	157	nucleotide binding	molecular_function	GO:0000166
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	7827	integral component of membrane	cellular_component	GO:0016021
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	4913	zinc ion binding	molecular_function	GO:0008270
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	10979	protein catabolic process	biological_process	GO:0030163
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	7826	membrane	cellular_component	GO:0016020
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	1570	obsolete stromelysin 3 activity	molecular_function	GO:0004249
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	1549	metalloendopeptidase activity	molecular_function	GO:0004222
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	3588	proteolysis	biological_process	GO:0006508
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	4961	obsolete prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	11210	obsolete matrilysin-2 activity	molecular_function	GO:0030402
206625	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625	4787	obsolete collagenase activity	molecular_function	GO:0008133
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	2653	ATP binding	molecular_function	GO:0005524
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	157	nucleotide binding	molecular_function	GO:0000166
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	7827	integral component of membrane	cellular_component	GO:0016021
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	4913	zinc ion binding	molecular_function	GO:0008270
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	10979	protein catabolic process	biological_process	GO:0030163
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	7826	membrane	cellular_component	GO:0016020
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	1570	obsolete stromelysin 3 activity	molecular_function	GO:0004249
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	1549	metalloendopeptidase activity	molecular_function	GO:0004222
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	3588	proteolysis	biological_process	GO:0006508
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	4961	obsolete prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	11210	obsolete matrilysin-2 activity	molecular_function	GO:0030402
206625	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625	4787	obsolete collagenase activity	molecular_function	GO:0008133
209993	Potri.005G180600.1	WUAT02005830.1	8.57065002	209993	2657	carbohydrate binding	molecular_function	GO:0030246
