Gene_ID	explevel_log	subject_id
WUAT02001452.1	9.98695736037672	Potri.011G136000.2
WUAT02001454.1	8.97090945255883	Potri.005G203500.2
WUAT02001455.1	10.9875710172264	Potri.007G096000.1
WUAT02001458.1	2.19906177583965	Potri.011G101451.1
WUAT02001459.1	8.96310278223949	Potri.010G229300.7
WUAT02001461.1	0.830222946869508	Potri.006G095500.4
WUAT02001463.1	9.88523090017391	Potri.018G128400.2
WUAT02001467.1	6.42446927059189	Potri.007G035900.1
WUAT02001472.1	9.38830263498872	Potri.006G163301.1
WUAT02001486.1	9.56484410549829	Potri.012G045500.5
WUAT02001487.1	8.28415589174303	Potri.001G301700.1
WUAT02001488.1	10.4811777112607	Potri.015G042600.1
WUAT02001490.1	4.65891507975163	Potri.001G222700.1
WUAT02001491.1	6.53880820549749	Potri.015G035300.1
WUAT02001492.1	6.0260275655373	Potri.013G139112.2
WUAT02001494.1	10.4289727702257	Potri.010G019000.2
WUAT02001495.1	8.24239632355226	Potri.005G049800.5
WUAT02001500.1	6.10330662586117	Potri.011G075051.1
WUAT02001504.1	8.47191851839446	Potri.012G071400.1
WUAT02001506.1	9.39110344730856	Potri.008G211900.1
WUAT02001508.1	6.22039607365133	Potri.001G026100.1
WUAT02001513.1	11.5110828969663	Potri.006G229300.1
WUAT02001514.1	7.50208263281982	Potri.003G089300.2
WUAT02001517.1	6.02599697006594	Potri.001G014700.1
WUAT02001522.1	9.84688143990931	Potri.011G109700.1
WUAT02001524.1	2.55031785019784	Potri.010G052500.1
WUAT02001526.1	7.40341307779457	Potri.004G125150.1
WUAT02001527.1	5.86333328106283	Potri.017G057400.3
WUAT02001530.1	6.70450476456335	Potri.012G105500.1
WUAT02001531.1	7.1931872528054	Potri.013G136466.1
WUAT02001540.1	10.8533578019525	Potri.010G052500.1
WUAT02001541.1	8.36792125600329	Potri.005G172200.3
WUAT02001544.1	8.5944136929096	Potri.006G268200.4
WUAT02001545.1	10.4341155758839	Potri.001G312800.7
WUAT02001550.1	11.1295315661789	Potri.004G134500.1
WUAT02001552.1	7.21355397812606	Potri.001G312800.9
WUAT02001553.1	10.1122197333773	Potri.002G205500.5
WUAT02001558.1	12.1405408035348	Potri.006G033300.4
WUAT02001565.1	8.00611343804552	Potri.018G085400.10
WUAT02001566.1	0.486461093475362	Potri.006G048900.1
WUAT02001567.1	10.7207336981628	Potri.017G048500.3
WUAT02001570.1	4.90871811380387	Potri.007G054200.1
WUAT02001571.1	8.14880843836873	Potri.003G202100.6
WUAT02001573.1	3.3152470713334	Potri.011G074201.1
WUAT02001574.1	1.19806791828983	Potri.005G161366.1
WUAT02001576.1	11.1062107179074	Potri.008G147100.9
WUAT02001577.1	8.63968188642011	Potri.015G142900.1
WUAT02001578.1	7.16355268891534	Potri.005G187800.1
WUAT02001580.1	9.53814749095731	Potri.003G097600.5
WUAT02001581.1	9.21043596060353	Potri.003G091800.1
WUAT02001583.1	8.13093909992114	Potri.009G141600.1
WUAT02001584.1	0.216692296307162	Potri.011G125200.5
WUAT02001585.1	8.80315399942757	Potri.006G015700.10
WUAT02001586.1	11.3729131427904	Potri.004G202832.1
WUAT02001591.1	5.82796367285303	Potri.012G126800.1
WUAT02001597.1	5.82233161511791	Potri.003G201200.4
WUAT02001599.1	10.250165252454	Potri.011G168000.1
WUAT02001603.1	10.3414363523461	Potri.004G223900.1
WUAT02001610.1	0.952416773585317	Potri.007G020100.1
WUAT02001612.1	9.98798318073966	Potri.001G312800.9
WUAT02001615.1	9.27636778399942	Potri.013G142232.5
WUAT02001616.1	7.7173763857946	Potri.001G312800.9
WUAT02001620.1	5.48765698541526	Potri.001G115100.1
WUAT02001621.1	7.37787755896382	Potri.013G133550.1
WUAT02001625.1	6.05124795643144	Potri.013G136466.1
WUAT02001626.1	10.9448573175619	Potri.002G008600.8
WUAT02001627.1	9.36285907491171	Potri.010G001000.4
WUAT02001629.1	9.64397281943963	Potri.003G185850.1
WUAT02001630.1	10.7551891125196	Potri.003G098100.4
WUAT02001632.1	1.91370044883111	Potri.004G125150.1
WUAT02001634.1	4.7728915119357	Potri.004G125150.1
WUAT02001639.1	10.1077974022902	Potri.013G142232.6
WUAT02001640.1	5.93958817339571	Potri.005G144200.2
WUAT02001641.1	8.01204697306222	Potri.015G056501.3
WUAT02001644.1	11.6189404405546	Potri.008G224210.1
WUAT02001645.1	7.3501958352406	Potri.015G099600.1
WUAT02001648.1	8.91530879107278	Potri.004G145200.2
WUAT02001652.1	10.1023901770004	Potri.011G089500.3
WUAT02001656.1	8.07560627187965	Potri.013G142100.1
WUAT02001657.1	8.90590721262682	Potri.009G072800.1
WUAT02001658.1	10.3816813487788	Potri.002G259600.4
WUAT02001662.1	7.81670942299957	Potri.004G058900.5
WUAT02001665.1	10.5923450484865	Potri.001G312800.7
WUAT02001666.1	6.77864961525363	Potri.011G120100.1
WUAT02001670.1	10.2206458362177	Potri.010G210100.1
WUAT02001675.1	11.3744797280254	Potri.010G108500.6
WUAT02001676.1	4.4423272533484	Potri.006G164050.1
WUAT02001680.1	9.65827020525836	Potri.004G087600.15
WUAT02001688.1	8.93323727286849	Potri.010G052500.1
WUAT02001692.1	12.3741608220882	Potri.018G063500.3
WUAT02001693.1	8.778912069884	Potri.007G128300.5
WUAT02001694.1	8.50033313480116	Potri.001G312800.9
WUAT02001697.1	8.94079532931711	Potri.013G143400.2
WUAT02001701.1	2.88215840201936	Potri.012G031250.1
WUAT02001702.1	6.7954169855644	Potri.010G052500.1
WUAT02001703.1	3.06549507968659	Potri.010G052500.1
WUAT02001704.1	7.36708190028567	Potri.006G020900.1
WUAT02001706.1	9.67835425681147	Potri.010G197600.1
WUAT02001707.1	6.49636900985078	Potri.014G185948.1
WUAT02001715.1	8.23894643169957	Potri.009G090300.2
WUAT02001716.1	5.72171766210335	Potri.001G342933.1
WUAT02001720.1	9.9844770985496	Potri.017G023200.3
WUAT02001723.1	4.38629188851867	Potri.010G052500.1
WUAT02001724.1	8.06187710592176	Potri.001G312800.7
WUAT02001725.1	10.4935640200435	Potri.006G248500.2
WUAT02001729.1	8.56560119408675	Potri.011G030000.4
WUAT02001732.1	7.602488643089	Potri.006G188600.2
WUAT02001733.1	10.3255204573296	Potri.013G012100.1
WUAT02001735.1	10.3051372302978	Potri.016G089300.1
WUAT02001739.1	4.71311053331378	Potri.010G052500.1
WUAT02001740.1	8.77181581257756	Potri.010G083700.1
WUAT02001742.1	7.02087767113014	Potri.003G094700.1
WUAT02001743.1	9.08207681315123	Potri.011G075051.1
WUAT02001744.1	10.3527268518611	Potri.001G056000.5
WUAT02001747.1	8.45589880395966	Potri.001G379700.4
WUAT02001751.1	3.63394147567422	Potri.001G313900.1
WUAT02001753.1	7.3712362808871	Potri.004G049100.1
WUAT02001756.1	9.99731200765906	Potri.006G194500.5
WUAT02001757.1	6.97506980183796	Potri.013G142232.6
WUAT02001760.1	8.56262453500833	Potri.016G002400.1
WUAT02001763.1	4.99582389704746	Potri.013G117400.1
WUAT02001765.1	9.47627436493264	Potri.006G127500.1
WUAT02001769.1	8.34181894222547	Potri.001G352500.1
WUAT02001772.1	7.45624778477148	Potri.007G006900.2
WUAT02001774.1	6.14020994485498	Potri.011G082500.2
WUAT02001777.1	9.76235622014759	Potri.005G141400.1
WUAT02001779.1	8.29821738909143	Potri.007G061601.1
WUAT02001783.1	8.93506241278786	Potri.012G089600.1
WUAT02001787.1	10.2814292920974	Potri.007G061981.1
WUAT02001792.1	10.830705059573	Potri.001G099900.7
WUAT02001794.1	10.1721157513134	Potri.013G141912.1
WUAT02001805.1	9.16250914656634	Potri.006G005100.3
WUAT02001808.1	7.64770082799611	Potri.008G046800.9
WUAT02001810.1	7.66996825680685	Potri.008G220700.1
WUAT02001811.1	10.6360740620575	Potri.006G183600.1
WUAT02001814.1	7.81003567129669	Potri.015G138800.1
WUAT02001819.1	9.30655345087668	Potri.001G019100.3
WUAT02001820.1	7.07724546708652	Potri.007G062582.1
WUAT02001824.1	6.17102960124335	Potri.015G086200.3
WUAT02001825.1	6.65159623324818	Potri.018G013200.2
WUAT02001828.1	10.5280183547742	Potri.015G108700.2
WUAT02001829.1	10.3201674914476	Potri.001G142300.10
WUAT02001830.1	7.67966391104814	Potri.015G008000.1
WUAT02001832.1	7.71216010497361	Potri.013G142332.1
WUAT02001833.1	8.69140571876148	Potri.007G099200.1
WUAT02001834.1	6.93785070536706	Potri.001G312800.7
WUAT02001837.1	10.5983749242748	Potri.004G050150.2
WUAT02001842.1	9.91060592206562	Potri.012G031250.1
WUAT02001845.1	8.87181887078776	Potri.005G033800.1
WUAT02001846.1	10.7231729586104	Potri.010G052500.1
WUAT02001851.1	9.68562940272652	Potri.006G117500.1
WUAT02001855.1	11.4507047091511	Potri.008G173800.1
WUAT02001858.1	5.54329718756245	Potri.001G305600.1
WUAT02001859.1	7.02766054231659	Potri.013G133550.2
WUAT02001863.1	4.43606335060866	Potri.001G312800.7
WUAT02001864.1	9.83317616765512	Potri.014G036500.1
WUAT02001866.1	4.29855894656591	Potri.019G028700.1
WUAT02001869.1	8.86845940598572	Potri.013G133550.2
WUAT02001873.1	10.8702115762129	Potri.012G082500.1
WUAT02001876.1	8.1347530647199	Potri.014G058300.1
WUAT02001877.1	10.9993250892247	Potri.006G137900.1
WUAT02001878.1	9.41536858553994	Potri.019G034500.4
WUAT02001879.1	5.77265538488001	Potri.002G000100.2
WUAT02001881.1	9.73050184079153	Potri.004G081800.7
WUAT02001885.1	9.51233171821931	Potri.010G048400.12
WUAT02001886.1	5.91251563246374	Potri.014G185804.1
WUAT02001891.1	10.084382916983	Potri.008G224210.1
WUAT02001896.1	6.70960589414421	Potri.013G133550.2
WUAT02001898.1	7.46191196757598	Potri.005G195600.1
WUAT02001903.1	7.8263147767065	Potri.001G005000.1
WUAT02001904.1	4.32002759351762	Potri.013G141700.2
WUAT02001905.1	4.56391485858164	Potri.012G031250.1
WUAT02001907.1	9.36564758822446	Potri.009G004100.2
WUAT02001909.1	8.11473765097519	Potri.003G000400.1
WUAT02001913.1	8.88144567057066	Potri.018G099400.7
WUAT02001914.1	9.24336547727873	Potri.004G189700.2
WUAT02001918.1	9.87360216626043	Potri.015G058800.1
WUAT02001919.1	7.41256507548168	Potri.005G154512.1
WUAT02001923.1	10.8166448966042	Potri.013G133550.2
WUAT02001924.1	5.4213579685348	Potri.001G230000.4
WUAT02001925.1	2.56187551219499	Potri.004G125150.1
WUAT02001927.1	10.448862423077	Potri.013G139112.2
WUAT02001930.1	7.5337567504806	Potri.013G133550.2
WUAT02001931.1	10.0064251883268	Potri.006G231000.4
WUAT02001932.1	9.45431053021737	Potri.013G143400.2
WUAT02001935.1	9.07158123744546	Potri.001G017300.9
WUAT02001936.1	9.83169556887252	Potri.010G038300.1
WUAT02001939.1	8.6430608018964	Potri.010G214600.1
WUAT02001945.1	9.74207955964874	Potri.013G139112.2
WUAT02001946.1	3.93363046933462	Potri.010G111300.1
WUAT02001952.1	9.24117481432451	Potri.006G220201.1
WUAT02001955.1	3.62250249035792	Potri.014G185948.1
WUAT02001958.1	8.99679700246123	Potri.014G185804.1
WUAT02001959.1	5.63432486614951	Potri.011G091200.17
WUAT02001960.1	6.87802893617467	Potri.014G100600.1
WUAT02001963.1	7.73536015942626	Potri.008G224093.1
WUAT02001970.1	3.31409483182456	Potri.011G075051.1
WUAT02001972.1	6.12006858864739	Potri.017G068600.4
WUAT02001973.1	6.94653940867807	Potri.011G073066.3
WUAT02001977.1	8.45597283442048	Potri.006G148600.2
WUAT02001980.1	8.37516484282095	Potri.010G028600.6
WUAT02001981.1	10.9896125811873	Potri.013G133550.2
WUAT02001986.1	9.5138871402701	Potri.003G078100.3
WUAT02001987.1	6.28891598008673	Potri.010G211300.1
WUAT02001990.1	7.32373917022279	Potri.013G138900.1
WUAT02001991.1	1.10069973424297	Potri.001G312800.9
WUAT02001993.1	2.60113191837137	Potri.001G313900.1
WUAT02001994.1	11.7462773547641	Potri.011G087200.1
WUAT02001995.1	9.35274679043012	Potri.015G074400.1
WUAT02001996.1	8.99352222802538	Potri.014G135500.3
WUAT02001997.1	9.76035322785558	Potri.005G179500.10
WUAT02001999.1	10.8601097415702	Potri.018G119500.1
WUAT02002000.1	4.7643345790861	Potri.009G084500.3
WUAT02002005.1	9.42161776161252	Potri.014G014700.4
WUAT02002006.1	4.88714107242352	Potri.014G081600.1
WUAT02002008.1	10.1589696647104	Potri.012G140800.1
WUAT02002010.1	8.1578862909749	Potri.002G247800.1
WUAT02002012.1	7.31301922588481	Potri.015G127400.1
WUAT02002014.1	10.7738880873654	Potri.002G124300.7
WUAT02002017.1	9.35996377167921	Potri.018G079800.1
WUAT02002018.1	11.3950824731054	Potri.013G133550.1
WUAT02002024.1	-Inf	Potri.015G051466.1
WUAT02002026.1	11.1068016657788	Potri.005G010800.3
WUAT02002030.1	7.16982679622086	Potri.003G047800.1
WUAT02002031.1	10.5241011574957	Potri.015G082283.2
WUAT02002042.1	1.8121810741317	Potri.005G154836.1
WUAT02002043.1	11.3668786275365	Potri.006G195400.1
WUAT02002044.1	8.73529978322865	Potri.008G111700.1
WUAT02002046.1	9.03009103835463	Potri.016G130000.5
WUAT02002048.1	10.662802400616	Potri.003G092200.1
WUAT02002049.1	10.1432559961816	Potri.015G055400.5
WUAT02002050.1	8.582656051081	Potri.001G149100.1
WUAT02002053.1	10.9906158886715	Potri.005G194500.1
WUAT02002057.1	7.8592299919978	Potri.001G110700.1
WUAT02002062.1	11.2406509603134	Potri.002G055000.6
WUAT02002063.1	3.6748737781753	Potri.011G075051.1
WUAT02002065.1	7.86713081370274	Potri.003G034900.12
WUAT02002066.1	10.3543391126027	Potri.002G192800.7
WUAT02002067.1	11.1102966923372	Potri.002G249000.2
WUAT02002068.1	10.4245906065487	Potri.012G031250.1
WUAT02002072.1	4.34202567771672	Potri.005G047550.1
WUAT02002073.1	8.15762343825182	Potri.006G038400.4
WUAT02002076.1	9.61696625017145	Potri.013G139112.2
WUAT02002077.1	8.72698974576084	Potri.013G143400.2
WUAT02002080.1	10.6601449887963	Potri.013G133550.1
WUAT02002083.1	8.2503451740384	Potri.013G106600.1
WUAT02002084.1	8.38713020421312	Potri.002G251600.1
WUAT02002086.1	3.97035222771201	Potri.004G222500.4
WUAT02002089.1	8.45024208798177	Potri.014G145000.7
WUAT02002090.1	6.63176746165796	Potri.004G024800.1
WUAT02002093.1	8.88561900590857	Potri.001G458600.2
WUAT02002102.1	9.73979957315048	Potri.006G150900.1
WUAT02002104.1	10.0125072327791	Potri.008G221801.2
WUAT02002109.1	3.5929611727596	Potri.007G062502.1
WUAT02002111.1	9.75363928962572	Potri.001G357600.3
WUAT02002112.1	4.62976961201064	Potri.006G244900.2
WUAT02002115.1	7.91189323360537	Potri.014G013500.6
WUAT02002125.1	10.9198453211919	Potri.003G006300.1
WUAT02002134.1	7.10466501193165	Potri.013G162700.1
WUAT02002143.1	10.42223936603	Potri.004G163300.1
WUAT02002144.1	10.6710682458615	Potri.013G021700.1
WUAT02002147.1	8.07477409931396	Potri.012G031250.1
WUAT02002149.1	4.59773084697749	Potri.008G209600.3
WUAT02002152.1	9.91946327772518	Potri.013G143400.2
WUAT02002154.1	6.67531385805778	Potri.003G048150.1
WUAT02002157.1	10.6227208450143	Potri.016G023500.5
WUAT02002158.1	5.14383923454236	Potri.003G014176.1
WUAT02002165.1	11.1776168451202	Potri.002G253600.8
WUAT02002166.1	4.17633274739162	Potri.001G227000.2
WUAT02002170.1	9.41914323290435	Potri.017G123700.1
WUAT02002171.1	8.81442668172838	Potri.008G080100.2
WUAT02002173.1	2.94339258147289	Potri.013G163200.1
WUAT02002175.1	6.58873111195407	Potri.012G031250.1
WUAT02002179.1	9.95550869505783	Potri.007G062041.1
WUAT02002183.1	7.91628775153746	Potri.010G117400.1
WUAT02002187.1	4.35183485469461	Potri.013G143400.2
WUAT02002192.1	9.91422084361897	Potri.017G059600.2
WUAT02002197.1	11.0203689835333	Potri.001G136200.3
WUAT02002198.1	9.67775816413739	Potri.008G054600.1
WUAT02002199.1	3.80933822187339	Potri.013G143400.2
WUAT02002200.1	8.46202909056389	Potri.001G095500.1
WUAT02002202.1	6.804322444466	Potri.005G161366.1
WUAT02002204.1	9.14644257149669	Potri.001G141400.1
WUAT02002206.1	10.6573372790011	Potri.015G040100.2
WUAT02002215.1	11.0753111207214	Potri.005G255900.1
WUAT02002222.1	5.32173804044826	Potri.008G049700.9
WUAT02002224.1	10.234351380449	Potri.004G233000.3
WUAT02002230.1	7.79063323691299	Potri.011G166800.3
WUAT02002231.1	9.50614280572719	Potri.013G143400.2
WUAT02002233.1	8.68844872875663	Potri.017G079100.11
WUAT02002235.1	10.2136247897167	Potri.004G189000.1
WUAT02002237.1	10.5798465024683	Potri.001G205500.6
WUAT02002241.1	2.68027036623252	Potri.006G145700.7
WUAT02002243.1	6.7120028804396	Potri.013G141912.1
WUAT02002251.1	9.43746322691594	Potri.001G312800.7
WUAT02002256.1	9.99856603050731	Potri.012G031250.1
WUAT02002259.1	10.6761791880687	Potri.006G181600.1
WUAT02002260.1	9.9377878305991	Potri.013G075100.1
WUAT02002264.1	9.52629687649029	Potri.002G236600.1
WUAT02002265.1	10.023220824589	Potri.010G217900.1
WUAT02002269.1	11.3540680107431	Potri.008G224210.1
WUAT02002274.1	10.0869760839405	Potri.005G061000.1
WUAT02002278.1	10.5751851434952	Potri.001G312800.9
WUAT02002281.1	2.46012058526677	Potri.013G143400.2
WUAT02002282.1	9.14973460186893	Potri.013G143400.2
WUAT02002283.1	9.60243082032816	Potri.001G312800.9
WUAT02002290.1	4.9759570829008	Potri.007G062322.1
WUAT02002291.1	5.42752693832854	Potri.016G042400.1
WUAT02002295.1	10.1873817495155	Potri.005G130700.7
WUAT02002297.1	11.0483185316148	Potri.014G096800.1
WUAT02002305.1	10.3328325454362	Potri.001G102900.5
WUAT02002308.1	8.27698338015361	Potri.013G162700.1
WUAT02002310.1	10.334931807313	Potri.008G068800.2
WUAT02002311.1	7.68239930920157	Potri.007G062602.1
WUAT02002313.1	6.78621102779508	Potri.015G094300.2
WUAT02002318.1	4.12262208597744	Potri.006G164050.1
WUAT02002323.1	8.751542374328	Potri.004G125150.1
WUAT02002328.1	9.82455012630257	Potri.015G121600.3
WUAT02002334.1	3.47042656220723	Potri.003G102900.3
WUAT02002335.1	4.15413735131082	Potri.007G061881.1
WUAT02002337.1	10.4648030040321	Potri.010G091200.7
WUAT02002339.1	8.50361605138401	Potri.019G082200.1
WUAT02002345.1	9.04630551307914	Potri.014G145400.2
WUAT02002350.1	8.07494979117306	Potri.007G062582.1
WUAT02002352.1	8.92636012004521	Potri.018G103600.1
WUAT02002359.1	10.5231851479544	Potri.011G074150.1
WUAT02002368.1	8.8109384168103	Potri.006G258300.1
WUAT02002369.1	10.1634495542013	Potri.012G144300.1
WUAT02002372.1	8.78694563717123	Potri.010G093200.3
WUAT02002374.1	10.1718327177686	Potri.014G185804.1
WUAT02002375.1	10.7344342790067	Potri.007G047500.3
WUAT02002377.1	9.73752395768723	Potri.010G052500.1
WUAT02002382.1	8.70773335956369	Potri.013G143400.2
WUAT02002383.1	8.63972956495673	Potri.010G228600.1
WUAT02002386.1	6.01380335019636	Potri.002G021800.1
WUAT02002391.1	8.95109837297061	Potri.013G133550.2
WUAT02002395.1	11.5803332793368	Potri.015G141900.2
WUAT02002401.1	7.91788857510901	Potri.012G084900.3
WUAT02002404.1	10.4541473567041	Potri.013G133550.2
WUAT02002405.1	8.70350250170649	Potri.005G139800.1
WUAT02002408.1	4.67670628070511	Potri.001G312800.7
WUAT02002413.1	8.46685078386986	Potri.001G460000.1
WUAT02002417.1	9.73089730500347	Potri.006G091000.8
WUAT02002418.1	4.90960141192721	Potri.019G066200.2
WUAT02002422.1	12.4219787514652	Potri.010G219500.1
WUAT02002426.1	10.4588972314835	Potri.005G226000.8
WUAT02002431.1	11.1807536516947	Potri.001G090600.3
WUAT02002433.1	9.45090918655309	Potri.017G026200.2
WUAT02002437.1	8.89645892015341	Potri.006G164050.1
WUAT02002439.1	7.73866868004775	Potri.007G129800.6
WUAT02002440.1	10.0140682407889	Potri.001G056700.3
WUAT02002445.1	10.2820767069732	Potri.009G158600.4
WUAT02002453.1	10.7342712486385	Potri.006G196000.4
WUAT02002457.1	4.76531158771099	Potri.007G061861.1
WUAT02002458.1	8.66441072309943	Potri.006G046500.3
WUAT02002459.1	9.17702606666772	Potri.013G143400.2
WUAT02002462.1	8.0209203777766	Potri.017G070800.1
WUAT02002467.1	11.842599590418	Potri.013G133550.1
WUAT02002469.1	8.2465944522703	Potri.014G109700.1
WUAT02002471.1	6.69271303323999	Potri.013G143400.2
WUAT02002472.1	7.69250680799648	Potri.013G142100.1
WUAT02002476.1	10.8664372292102	Potri.002G238600.2
WUAT02002478.1	9.25676189128784	Potri.009G101200.4
WUAT02002483.1	8.91124620367223	Potri.005G228200.3
WUAT02002490.1	8.93731214064338	Potri.017G000800.1
WUAT02002492.1	8.80276923677768	Potri.008G090300.6
WUAT02002493.1	7.7881962563684	Potri.016G086600.1
WUAT02002494.1	8.90791029400814	Potri.010G057700.11
WUAT02002498.1	12.6812131447736	Potri.011G122400.2
WUAT02002503.1	11.1128740829282	Potri.002G152100.3
WUAT02002513.1	11.8458608732554	Potri.011G152200.1
WUAT02002516.1	10.1121727168222	Potri.004G203400.5
WUAT02002517.1	9.57483518255279	Potri.009G162300.1
WUAT02002521.1	10.0680463870295	Potri.011G120700.2
WUAT02002523.1	8.0746723550744	Potri.012G039300.1
WUAT02002525.1	6.85959398692689	Potri.013G142232.5
WUAT02002526.1	7.77324474221891	Potri.013G143400.2
WUAT02002527.1	11.6297662080424	Potri.001G280100.4
WUAT02002529.1	6.21692351972223	Potri.014G193500.10
WUAT02002535.1	11.096299134649	Potri.010G098300.1
WUAT02002539.1	10.3933036234983	Potri.018G051800.3
WUAT02002540.1	7.84942665785301	Potri.007G106800.1
WUAT02002543.1	10.2386884922609	Potri.017G001600.1
WUAT02002548.1	9.886956335051	Potri.010G005600.1
WUAT02002552.1	4.106171569195	Potri.013G142760.1
WUAT02002566.1	10.4612943946006	Potri.004G177200.1
WUAT02002568.1	-0.0232561773213934	Potri.011G074600.2
WUAT02002570.1	9.2093407851107	Potri.019G076900.7
WUAT02002571.1	7.87642287487291	Potri.017G057900.1
WUAT02002575.1	8.6021488841974	Potri.011G074150.1
WUAT02002578.1	10.7844201918743	Potri.003G214800.1
WUAT02002579.1	10.6713799045024	Potri.002G240232.2
WUAT02002580.1	12.1322117839067	Potri.008G156250.1
WUAT02002582.1	9.40574243779629	Potri.010G190100.4
WUAT02002583.1	7.93782926473201	Potri.009G088900.3
WUAT02002584.1	10.0138328849369	Potri.001G134100.5
WUAT02002585.1	4.59381436550589	Potri.001G175700.1
WUAT02002588.1	8.26488535716554	Potri.013G143400.2
WUAT02002593.1	10.991204796289	Potri.014G185948.1
WUAT02002598.1	8.29659381798363	Potri.013G133550.2
WUAT02002608.1	6.22067141130519	Potri.012G031250.1
WUAT02002611.1	7.98399704901417	Potri.013G133550.2
